Time stamp,Power,avg_temp
1680919394.7033875, 4.336, 44.008
1680919394.9037392, 4.336, 44.008
1680919395.1041408, 4.336, 44.008
1680919395.3044813, 4.336, 44.546
1680919395.5048301, 4.336, 44.008
1680919395.7051666, 4.336, 44.008
1680919395.9055727, 4.313, 44.008
1680919396.105929, 4.313, 44.546
1680919396.3063235, 4.313, 44.546
1680919396.5067303, 4.313, 44.008
1680919396.707106, 4.313, 44.008
1680919396.9074354, 4.317, 44.008
1680919397.1078517, 4.317, 44.546
1680919397.3081987, 4.317, 44.008
1680919397.5085635, 4.317, 44.008
1680919397.7089195, 4.317, 44.546
1680919397.9093773, 4.328, 44.008
1680919398.1097481, 4.328, 44.008
1680919398.3101072, 4.328, 44.546
1680919398.5104673, 4.328, 44.546
1680919398.7107828, 4.328, 44.546
1680919398.9111426, 4.374, 44.008
1680919399.1115355, 4.374, 44.008
1680919399.311939, 4.374, 44.008
1680919399.5123096, 4.374, 44.008
1680919399.712666, 4.374, 44.546
1680919399.9130638, 4.332, 44.008
1680919400.1134067, 4.332, 44.546
1680919400.313821, 4.332, 44.008
1680919400.5142107, 4.332, 44.546
1680919400.714585, 4.332, 44.546
1680919400.9149559, 4.347, 44.546
1680919401.1153364, 4.347, 44.008
1680919401.315723, 4.347, 44.008
1680919401.5160723, 4.347, 45.084
1680919401.7164097, 4.347, 43.47
1680919401.9167914, 4.336, 44.008
1680919402.1171536, 4.336, 44.546
1680919402.3175805, 4.336, 44.008
1680919402.517948, 4.336, 44.008
1680919402.71835, 4.336, 44.546
1680919402.9187882, 4.336, 44.008
1680919403.1191742, 4.328, 44.546
1680919403.319514, 4.328, 44.546
1680919403.519869, 4.328, 44.008
1680919403.7202146, 4.328, 44.546
1680919403.9205704, 4.344, 44.008
1680919404.1209614, 4.344, 44.008
1680919404.321347, 4.344, 44.546
1680919404.5217001, 4.344, 44.008
1680919404.7221014, 4.344, 44.008
1680919404.922449, 4.344, 44.546
1680919405.122792, 4.328, 44.546
1680919405.3231623, 4.328, 44.008
1680919405.5235198, 4.328, 44.546
1680919405.723856, 4.328, 44.008
1680919405.9242055, 4.344, 44.546
1680919406.1245594, 4.344, 44.008
1680919406.3249567, 4.344, 44.008
1680919406.5253603, 4.344, 44.008
1680919406.7256916, 4.344, 45.084
1680919406.9260423, 4.313, 44.546
1680919407.1264367, 4.313, 44.546
1680919407.3268895, 4.313, 44.546
1680919407.527247, 4.313, 44.008
1680919407.727684, 4.313, 44.546
