Time stamp,Power,avg_temp
1680466683.3760762, 4.286, 43.47
1680466683.576429, 4.286, 42.932
1680466683.7770834, 4.29, 42.932
1680466683.9774554, 4.29, 43.47
1680466684.1778078, 4.29, 43.47
1680466684.378209, 4.29, 43.47
1680466684.5785828, 4.29, 43.47
1680466684.7789109, 4.279, 42.932
1680466684.9792457, 4.279, 43.47
1680466685.1795812, 4.279, 43.47
1680466685.3799222, 4.279, 43.47
1680466685.580267, 4.279, 42.932
1680466685.7806115, 4.286, 42.932
1680466685.9809854, 4.286, 43.47
1680466686.1814084, 4.286, 44.008
1680466686.38181, 4.286, 42.932
1680466686.5822127, 4.286, 43.47
1680466686.7826967, 4.29, 44.008
1680466686.9830298, 4.29, 42.932
1680466687.1835167, 4.29, 42.932
1680466687.3838592, 4.29, 44.008
1680466687.5841916, 4.29, 43.47
1680466687.7845871, 4.275, 43.47
1680466687.9849398, 4.275, 44.008
1680466688.18537, 4.275, 44.008
1680466688.3857613, 4.275, 44.008
1680466688.5861237, 4.275, 43.47
1680466688.786456, 4.321, 44.008
1680466688.9867637, 4.321, 44.008
1680466689.1871135, 4.321, 43.47
1680466689.3874578, 4.321, 43.47
1680466689.587794, 4.321, 44.008
1680466689.7881591, 4.283, 43.47
1680466689.9885087, 4.283, 43.47
1680466690.1888683, 4.283, 42.932
1680466690.3892217, 4.283, 43.47
1680466690.589555, 4.283, 43.47
1680466690.7898996, 4.294, 44.008
1680466690.9902997, 4.294, 43.47
1680466691.1907787, 4.294, 42.932
1680466691.3911316, 4.294, 43.47
1680466691.591475, 4.294, 44.008
1680466691.7918515, 4.298, 43.47
1680466691.9922338, 4.298, 43.47
1680466692.1927927, 4.298, 43.47
1680466692.3931444, 4.298, 44.008
1680466692.5935047, 4.298, 43.47
1680466692.7938607, 4.298, 43.47
1680466692.9942565, 4.29, 43.47
1680466693.194673, 4.29, 43.47
1680466693.3950293, 4.29, 44.008
1680466693.5953555, 4.29, 44.008
1680466693.79569, 4.29, 43.47
1680466693.9960482, 4.29, 43.47
1680466694.1964087, 4.29, 44.008
1680466694.3967423, 4.29, 43.47
1680466694.5970922, 4.29, 44.008
1680466694.797454, 4.283, 44.008
1680466694.997806, 4.283, 44.008
1680466695.1981697, 4.283, 44.008
1680466695.3985097, 4.283, 43.47
1680466695.5987942, 4.283, 42.932
1680466695.7991662, 4.283, 43.47
1680466695.9995358, 4.283, 44.008
1680466696.1998944, 4.283, 42.932
1680466696.4002495, 4.283, 44.008
1680466696.6006331, 4.283, 43.47
1680466696.8009849, 4.29, 43.47
1680466697.0013518, 4.29, 42.932
1680466697.2017229, 4.29, 44.008
1680466697.4020724, 4.29, 44.008
1680466697.6024387, 4.29, 44.008
1680466697.8027322, 4.29, 44.008
1680466698.003107, 4.29, 44.008
1680466698.2034955, 4.29, 43.47
1680466698.4038382, 4.29, 44.008
1680466698.6042013, 4.29, 43.47
1680466698.8045456, 4.286, 43.47
1680466699.0048933, 4.286, 43.47
1680466699.2052598, 4.286, 44.008
1680466699.4056118, 4.286, 42.932
1680466699.6063058, 4.286, 44.008
1680466699.8067188, 4.29, 44.008
1680466700.0070608, 4.29, 44.008
1680466700.2074332, 4.29, 44.008
1680466700.4077682, 4.29, 42.932
1680466700.6081429, 4.29, 43.47
1680466700.8085408, 4.283, 43.47
1680466701.008959, 4.283, 43.47
1680466701.2093205, 4.283, 44.008
1680466701.4096684, 4.283, 44.008
1680466701.6100252, 4.294, 43.47
1680466701.8103619, 4.294, 42.932
1680466702.010744, 4.294, 43.47
1680466702.2110715, 4.294, 44.008
1680466702.411432, 4.294, 43.47
1680466702.6117778, 4.29, 44.008
1680466702.812137, 4.29, 44.008
1680466703.0125992, 4.29, 43.47
1680466703.212973, 4.29, 43.47
1680466703.4133365, 4.29, 44.008
1680466703.6137123, 4.29, 44.008
1680466703.8140655, 4.29, 44.008
1680466704.0144153, 4.29, 44.008
1680466704.21481, 4.29, 44.008
1680466704.4151454, 4.29, 44.008
1680466704.6154933, 4.279, 43.47
1680466704.815855, 4.279, 44.008
1680466705.0163026, 4.279, 44.008
1680466705.2166991, 4.279, 43.47
1680466705.417107, 4.279, 44.008
1680466705.6174521, 4.283, 44.008
1680466705.8178058, 4.283, 43.47
1680466706.0181594, 4.283, 44.008
1680466706.2185352, 4.283, 43.47
1680466706.4187691, 4.283, 44.008
1680466706.6191192, 4.279, 42.932
1680466706.8194678, 4.279, 44.008
1680466707.019798, 4.279, 43.47
1680466707.22014, 4.279, 44.008
1680466707.4205084, 4.279, 44.008
1680466707.6208653, 4.286, 43.47
1680466707.821289, 4.286, 44.008
1680466708.021688, 4.286, 44.008
1680466708.2220244, 4.286, 43.47
1680466708.42242, 4.286, 44.008
1680466708.62275, 4.29, 43.47
1680466708.823228, 4.29, 44.008
1680466709.023559, 4.29, 44.008
1680466709.2239316, 4.29, 43.47
1680466709.4243035, 4.29, 43.47
1680466709.6247044, 4.29, 42.932
1680466709.8250754, 4.286, 43.47
1680466710.025438, 4.286, 44.008
1680466710.2258022, 4.286, 44.008
1680466710.4261525, 4.286, 44.008
1680466710.6266081, 4.29, 43.47
1680466710.8269382, 4.29, 43.47
1680466711.027358, 4.29, 43.47
1680466711.227741, 4.29, 44.008
1680466711.4280803, 4.29, 44.008
1680466711.628609, 4.286, 44.008
1680466711.8290145, 4.286, 43.47
1680466712.0293949, 4.286, 44.008
1680466712.2298248, 4.286, 43.47
1680466712.430214, 4.286, 43.47
1680466712.6305914, 4.332, 44.008
1680466712.8309216, 4.332, 44.008
1680466713.0312622, 4.332, 43.47
1680466713.2316115, 4.332, 43.47
1680466713.4320054, 4.332, 43.47
1680466713.6323447, 4.283, 44.008
1680466713.8327405, 4.283, 43.47
1680466714.0330844, 4.283, 44.008
1680466714.233496, 4.283, 44.008
1680466714.4338913, 4.283, 44.008
1680466714.6342702, 4.294, 44.008
1680466714.8347006, 4.294, 44.008
1680466715.035057, 4.294, 44.546
1680466715.2353888, 4.294, 43.47
1680466715.4357276, 4.294, 44.008
1680466715.6360862, 4.286, 44.008
1680466715.8364856, 4.286, 44.008
1680466716.0368235, 4.286, 43.47
1680466716.2371826, 4.286, 44.008
1680466716.4375572, 4.286, 44.008
1680466716.6379368, 4.29, 43.47
1680466716.8383126, 4.29, 44.008
1680466717.0387418, 4.29, 43.47
1680466717.239281, 4.29, 43.47
1680466717.4396362, 4.29, 42.932
1680466717.6399689, 4.29, 44.008
1680466717.8403382, 4.29, 44.008
1680466718.0407097, 4.29, 43.47
1680466718.2410674, 4.29, 43.47
1680466718.4414477, 4.29, 44.008
1680466718.6418135, 4.286, 44.008
1680466718.8421845, 4.286, 43.47
1680466719.0425038, 4.286, 44.008
1680466719.2430584, 4.286, 44.008
1680466719.443407, 4.286, 44.008
1680466719.6437447, 4.294, 43.47
1680466719.844093, 4.294, 44.008
1680466720.044422, 4.294, 43.47
1680466720.244802, 4.294, 44.008
1680466720.445162, 4.294, 43.47
1680466720.6455898, 4.294, 44.546
1680466720.8459256, 4.286, 44.008
1680466721.0463197, 4.286, 44.008
1680466721.2468083, 4.286, 43.47
1680466721.4471765, 4.286, 44.008
1680466721.6475132, 4.302, 44.008
1680466721.8478746, 4.302, 44.008
1680466722.0482361, 4.302, 43.47
1680466722.2486248, 4.302, 44.008
1680466722.4489777, 4.302, 44.008
1680466722.6493728, 4.29, 44.008
1680466722.8497992, 4.29, 44.008
1680466723.0501492, 4.29, 44.008
1680466723.2505198, 4.29, 44.008
1680466723.4507833, 4.29, 44.008
1680466723.6511433, 4.294, 44.008
1680466723.8515306, 4.294, 44.008
1680466724.0518684, 4.294, 44.008
1680466724.2522109, 4.294, 43.47
1680466724.452556, 4.294, 44.008
1680466724.6529038, 4.29, 44.008
1680466724.853265, 4.29, 43.47
1680466725.0536327, 4.29, 44.008
1680466725.2539666, 4.29, 44.008
1680466725.4543197, 4.29, 44.008
1680466725.6547654, 4.283, 44.008
1680466725.8550997, 4.283, 44.008
1680466726.0554352, 4.283, 44.008
1680466726.2557888, 4.283, 44.008
1680466726.4561224, 4.283, 44.008
1680466726.6564653, 4.29, 44.008
1680466726.8567996, 4.29, 43.47
1680466727.05716, 4.29, 44.008
1680466727.2575593, 4.29, 44.008
1680466727.4578998, 4.29, 44.008
1680466727.6584423, 4.294, 44.008
1680466727.8587513, 4.294, 43.47
1680466728.0591352, 4.294, 44.008
1680466728.2595, 4.294, 44.008
1680466728.459907, 4.294, 44.546
1680466728.6602464, 4.294, 43.47
1680466728.860647, 4.294, 44.008
1680466729.0610013, 4.294, 43.47
1680466729.2614017, 4.294, 44.008
1680466729.461783, 4.294, 43.47
1680466729.6621344, 4.279, 44.008
1680466729.8624914, 4.279, 44.008
1680466730.062773, 4.279, 44.008
1680466730.26312, 4.279, 44.008
1680466730.4634533, 4.279, 44.008
1680466730.6638012, 4.29, 44.008
1680466730.8641553, 4.29, 44.008
1680466731.064529, 4.29, 44.008
1680466731.264892, 4.29, 43.47
1680466731.4652183, 4.29, 43.47
1680466731.6655824, 4.286, 44.008
1680466731.8660078, 4.286, 44.008
1680466732.0663903, 4.286, 44.008
1680466732.2667508, 4.286, 44.546
1680466732.4671102, 4.286, 43.47
1680466732.6675122, 4.302, 43.47
1680466732.8678412, 4.302, 44.008
1680466733.0682127, 4.302, 44.008
1680466733.2685804, 4.302, 44.008
1680466733.468951, 4.302, 44.546
1680466733.6693072, 4.302, 44.008
1680466733.8697286, 4.302, 43.47
1680466734.070295, 4.302, 44.008
1680466734.2707705, 4.302, 44.008
1680466734.4711199, 4.302, 44.008
1680466734.67151, 4.302, 44.008
1680466734.8718622, 4.29, 44.008
1680466735.0722272, 4.29, 44.008
1680466735.2726111, 4.29, 44.008
1680466735.4729881, 4.29, 44.008
1680466735.6733496, 4.283, 44.008
1680466735.8737116, 4.283, 43.47
1680466736.074095, 4.283, 44.008
1680466736.2744548, 4.283, 44.008
1680466736.4748187, 4.283, 44.008
1680466736.6751554, 4.29, 44.008
1680466736.8755264, 4.29, 44.008
1680466737.0758626, 4.29, 44.008
1680466737.2762375, 4.29, 44.008
1680466737.4766119, 4.29, 44.546
1680466737.6770039, 4.29, 44.008
1680466737.8774881, 4.29, 44.008
1680466738.0778465, 4.29, 44.008
1680466738.2782109, 4.29, 44.008
1680466738.4785845, 4.29, 44.546
1680466738.6790771, 4.294, 44.008
1680466738.8794088, 4.294, 44.008
1680466739.0797584, 4.294, 44.008
1680466739.2801447, 4.294, 43.47
1680466739.4804971, 4.294, 44.008
1680466739.680982, 4.29, 44.008
1680466739.88152, 4.29, 44.008
1680466740.08188, 4.29, 44.008
1680466740.2823508, 4.29, 44.008
1680466740.4827735, 4.29, 44.008
1680466740.6831253, 4.317, 44.008
1680466740.8834846, 4.317, 44.008
1680466741.0838485, 4.317, 44.546
1680466741.284185, 4.317, 44.008
1680466741.4845402, 4.317, 44.008
1680466741.6849196, 4.294, 43.47
1680466741.8852859, 4.294, 44.008
1680466742.0856433, 4.294, 44.008
1680466742.2859893, 4.294, 44.008
1680466742.4864006, 4.294, 44.008
1680466742.6867998, 4.29, 44.008
1680466742.8872824, 4.29, 44.008
1680466743.0876412, 4.29, 44.546
1680466743.288144, 4.29, 44.008
1680466743.4884927, 4.29, 44.008
1680466743.6888287, 4.29, 44.008
1680466743.8891957, 4.29, 44.008
1680466744.089578, 4.29, 43.47
1680466744.2900004, 4.29, 44.008
1680466744.4903584, 4.29, 44.008
1680466744.6907623, 4.29, 43.47
1680466744.8911066, 4.29, 44.008
1680466745.0914528, 4.286, 44.008
1680466745.2918062, 4.286, 43.47
1680466745.4921637, 4.286, 44.008
1680466745.6926572, 4.298, 44.008
1680466745.893018, 4.298, 44.008
1680466746.0933459, 4.298, 44.546
1680466746.293705, 4.298, 44.008
1680466746.4940836, 4.298, 44.008
1680466746.6945825, 4.286, 44.008
1680466746.894986, 4.286, 44.008
1680466747.095378, 4.286, 44.008
1680466747.2957191, 4.286, 44.008
1680466747.496059, 4.286, 44.008
1680466747.696416, 4.34, 44.008
1680466747.8967881, 4.34, 44.008
1680466748.097118, 4.34, 44.008
1680466748.2974935, 4.34, 44.008
1680466748.497907, 4.34, 43.47
1680466748.698769, 4.294, 44.008
1680466748.8991106, 4.294, 43.47
1680466749.0997562, 4.294, 44.546
1680466749.3000886, 4.294, 44.008
1680466749.5004256, 4.294, 44.008
1680466749.700797, 4.298, 44.008
1680466749.9012957, 4.298, 44.008
1680466750.1018496, 4.298, 43.47
1680466750.3022091, 4.298, 44.008
1680466750.502597, 4.298, 44.008
1680466750.7029755, 4.29, 44.008
1680466750.903304, 4.29, 44.008
